surveyId,speciesId,lat,lon,year,Elevation,label,source
2106,9028.0,56.35621,9.98822,2017,48.0,0,PA
841,982.0,55.75163,8.29263,2018,8.0,0,PA
2384,6848.0,44.92491,2.13651,2017,657.0,0,PA
2808,178.0,55.09262,12.09828,2019,6.0,0,PA
2844,6491.0,47.78141,6.55778,2017,437.0,0,PA
2018,9030.0,55.26805,14.76155,2018,69.0,0,PA
2163,6491.0,52.792562,6.437553,2017,10.0,0,PA
3476,9921.0,51.681329,3.76813,2017,8.0,0,PA
2037,6079.0,56.07804,9.56194,2017,90.0,0,PA
2734,982.0,47.1863,3.5004,2017,340.0,0,PA
2482,982.0,50.062853,17.244911,2021,1398.0,0,PA
2966,10274.0,55.42935,9.98204,2018,17.0,0,PA
1149,2159.0,55.70831,9.63799,2017,6.0,0,PA
1149,1818.0,55.70831,9.63799,2017,6.0,0,PA
590,6962.0,51.601834,5.028387,2017,7.0,0,PA
2092,10274.0,55.39725,8.40412,2018,6.0,0,PA
1129,6964.0,55.16014,8.52437,2017,7.0,0,PA
2231,9028.0,55.50001,9.09074,2018,34.0,0,PA
2041,4640.0,56.00178,9.16692,2019,38.0,0,PA
410,10317.0,47.21759,5.61448,2019,219.0,0,PA
3251,146.0,42.45683,19.24218,2020,91.0,0,PA
1004,4758.0,51.663261,3.97967,2018,8.0,0,PA
2673,981.0,57.12556,10.23518,2020,11.0,0,PA
729,11195.0,56.16033,8.45,2019,26.0,0,PA
1004,9921.0,51.663261,3.97967,2018,8.0,0,PA
3547,6643.0,55.68965,9.61588,2018,46.0,0,PA
2436,540.0,57.33199,10.3653,2017,21.0,0,PA
2472,9647.0,43.259381,3.141879,2019,9.0,0,PA
3163,1387.0,48.58143,-3.03003,2017,110.0,0,PA
4231,5804.0,42.397805,19.304889,2019,61.0,0,PA
1886,11195.0,51.862976,5.993362,2019,8.0,0,PA
1386,6643.0,56.02082,9.1723,2019,46.0,0,PA
1873,4758.0,51.664968,5.262145,2017,11.0,0,PA
769,8983.0,52.201625,5.858134,2020,41.0,0,PA
980,10247.0,55.22326,14.81275,2020,89.0,0,PA
878,982.0,43.542,5.71258,2021,490.0,0,PA
4469,254.0,51.597544,5.048497,2017,7.0,0,PA
3782,9465.0,51.577357,9.844233,2017,204.0,0,PA
4399,9028.0,52.046037,5.70364,2020,29.0,0,PA
489,10274.0,47.0117,12.44991,2018,1417.0,0,PA
2482,8151.0,50.062853,17.244911,2021,1398.0,0,PA
3441,9028.0,56.95472,9.65658,2018,20.0,0,PA
607,1795.0,57.69337,10.48874,2017,7.0,0,PA
2966,178.0,55.42935,9.98204,2018,17.0,0,PA
3367,6331.0,47.17567,0.38644,2019,78.0,0,PA
1191,5764.0,50.784923,15.725205,2018,797.0,0,PA
2092,2799.0,55.39725,8.40412,2018,6.0,0,PA
607,2025.0,57.69337,10.48874,2017,7.0,0,PA
2015,5900.0,44.47449,4.37398,2019,158.0,0,PA
1004,1092.0,51.663261,3.97967,2018,8.0,0,PA
607,167.0,57.69337,10.48874,2017,7.0,0,PA
863,1888.0,52.371716,5.692409,2017,8.0,0,PA
1149,2474.0,55.70831,9.63799,2017,6.0,0,PA
1981,9647.0,50.90085,4.07101,2019,8.0,0,PA
3367,9253.0,47.17567,0.38644,2019,78.0,0,PA
3547,2921.0,55.68965,9.61588,2018,46.0,0,PA
2830,9892.0,56.18004,9.66595,2020,33.0,0,PA
2641,2852.0,51.69138,6.022647,2017,9.0,0,PA
2966,6848.0,55.42935,9.98204,2018,17.0,0,PA
2106,7760.0,56.35621,9.98822,2017,48.0,0,PA
2808,4638.0,55.09262,12.09828,2019,6.0,0,PA
2106,2799.0,56.35621,9.98822,2017,48.0,0,PA
2705,9647.0,56.08675,9.53859,2018,105.0,0,PA
3782,8751.0,51.577357,9.844233,2017,204.0,0,PA
841,8983.0,55.75163,8.29263,2018,8.0,0,PA
2582,8751.0,55.47659,11.88043,2017,32.0,0,PA
4469,6962.0,51.597544,5.048497,2017,7.0,0,PA
1386,5542.0,56.02082,9.1723,2019,46.0,0,PA
4211,981.0,55.9631,10.52312,2019,8.0,0,PA
3547,6848.0,55.68965,9.61588,2018,46.0,0,PA
2627,540.0,43.395883,22.683389,2020,2007.0,0,PA
980,167.0,55.22326,14.81275,2020,89.0,0,PA
3129,1387.0,56.13054,10.20063,2017,27.0,0,PA
333,1910.0,45.80643,-0.51736,2017,84.0,0,PA
410,5764.0,47.21759,5.61448,2019,219.0,0,PA
1886,2932.0,51.862976,5.993362,2019,8.0,0,PA
1573,2799.0,55.96872,11.37761,2018,4.0,0,PA
3962,2386.0,55.85651,9.06332,2019,44.0,0,PA
772,6331.0,56.23962,9.91423,2017,73.0,0,PA
3445,254.0,55.88261,9.43741,2017,50.0,0,PA
3097,1387.0,47.5763,0.69084,2017,153.0,0,PA
3251,9921.0,42.45683,19.24218,2020,91.0,0,PA
4006,5804.0,51.78626,5.808238,2018,14.0,0,PA
1264,540.0,55.68327,11.28445,2017,9.0,0,PA
3782,9028.0,51.577357,9.844233,2017,204.0,0,PA
841,9669.0,55.75163,8.29263,2018,8.0,0,PA
2018,2421.0,55.26805,14.76155,2018,69.0,0,PA
772,5900.0,56.23962,9.91423,2017,73.0,0,PA
4414,9030.0,44.40611,4.17074,2019,142.0,0,PA
410,10998.0,47.21759,5.61448,2019,219.0,0,PA
1741,6643.0,43.433207,4.991745,2018,41.0,0,PA
2673,178.0,57.12556,10.23518,2020,11.0,0,PA
212,5071.0,43.134956,3.099038,2021,47.0,0,PA
4210,6331.0,55.31917,10.35217,2019,27.0,0,PA
4308,5764.0,55.50377,9.10259,2018,36.0,0,PA
243,5764.0,55.63705,8.25602,2019,10.0,0,PA
1650,9028.0,42.749162,3.0315,2018,8.0,0,PA
243,1092.0,55.63705,8.25602,2019,10.0,0,PA
4061,9458.0,57.40138,9.77109,2018,9.0,0,PA
607,963.0,57.69337,10.48874,2017,7.0,0,PA
2966,1387.0,55.42935,9.98204,2018,17.0,0,PA
2334,51.0,55.62158,9.25575,2019,31.0,0,PA
243,9028.0,55.63705,8.25602,2019,10.0,0,PA
410,4530.0,47.21759,5.61448,2019,219.0,0,PA
391,9388.0,52.77224,6.396106,2017,7.0,0,PA
2334,129.0,55.62158,9.25575,2019,31.0,0,PA
744,10274.0,55.01803,8.93572,2018,11.0,0,PA
2599,9458.0,37.96902,12.064775,2020,225.0,0,PA
1873,10385.0,51.664968,5.262145,2017,11.0,0,PA
2641,1888.0,51.69138,6.022647,2017,9.0,0,PA
391,10520.0,52.77224,6.396106,2017,7.0,0,PA
4006,9028.0,51.78626,5.808238,2018,14.0,0,PA
744,1387.0,55.01803,8.93572,2018,11.0,0,PA
4210,178.0,55.31917,10.35217,2019,27.0,0,PA
1873,9669.0,51.664968,5.262145,2017,11.0,0,PA
3129,2921.0,56.13054,10.20063,2017,27.0,0,PA
1682,6331.0,51.868129,5.9126,2019,12.0,0,PA
3367,5542.0,47.17567,0.38644,2019,78.0,0,PA
1873,1888.0,51.664968,5.262145,2017,11.0,0,PA
1004,5764.0,51.663261,3.97967,2018,8.0,0,PA
2472,1304.0,43.259381,3.141879,2019,9.0,0,PA
2966,8151.0,55.42935,9.98204,2018,17.0,0,PA
1386,2885.0,56.02082,9.1723,2019,46.0,0,PA
607,4105.0,57.69337,10.48874,2017,7.0,0,PA
212,8208.0,43.134956,3.099038,2021,47.0,0,PA
662,6574.0,56.61571,9.74545,2018,10.0,0,PA
4242,9030.0,55.11561,14.81145,2019,74.0,0,PA
1873,4077.0,51.664968,5.262145,2017,11.0,0,PA
4006,2852.0,51.78626,5.808238,2018,14.0,0,PA
1981,10998.0,50.90085,4.07101,2019,8.0,0,PA
863,1818.0,52.371716,5.692409,2017,8.0,0,PA
1873,8151.0,51.664968,5.262145,2017,11.0,0,PA
3145,5384.0,55.84794,9.5015,2018,50.0,0,PA
3930,5900.0,57.00576,8.9157,2019,7.0,0,PA
2092,4638.0,55.39725,8.40412,2018,6.0,0,PA
4210,2386.0,55.31917,10.35217,2019,27.0,0,PA
2163,10904.0,52.792562,6.437553,2017,10.0,0,PA
744,1092.0,55.01803,8.93572,2018,11.0,0,PA
772,476.0,56.23962,9.91423,2017,73.0,0,PA
1386,3935.0,56.02082,9.1723,2019,46.0,0,PA
243,10317.0,55.63705,8.25602,2019,10.0,0,PA
664,5384.0,51.182415,6.128132,2017,51.0,0,PA
1573,6491.0,55.96872,11.37761,2018,4.0,0,PA
863,2885.0,52.371716,5.692409,2017,8.0,0,PA
1573,8784.0,55.96872,11.37761,2018,4.0,0,PA
1129,3662.0,55.16014,8.52437,2017,7.0,0,PA
2106,9458.0,56.35621,9.98822,2017,48.0,0,PA
3097,9669.0,47.5763,0.69084,2017,153.0,0,PA
2472,51.0,43.259381,3.141879,2019,9.0,0,PA
2673,9024.0,57.12556,10.23518,2020,11.0,0,PA
3163,2852.0,48.58143,-3.03003,2017,110.0,0,PA
3014,540.0,44.311934,4.160367,2019,258.0,0,PA
489,9892.0,47.0117,12.44991,2018,1417.0,0,PA
1789,6491.0,56.05824,9.62445,2017,25.0,0,PA
3441,981.0,56.95472,9.65658,2018,20.0,0,PA
3441,2474.0,56.95472,9.65658,2018,20.0,0,PA
772,5542.0,56.23962,9.91423,2017,73.0,0,PA
3930,3935.0,57.00576,8.9157,2019,7.0,0,PA
243,6962.0,55.63705,8.25602,2019,10.0,0,PA
1393,4105.0,56.04368,10.14232,2019,68.0,0,PA
3097,2777.0,47.5763,0.69084,2017,153.0,0,PA
2163,1818.0,52.792562,6.437553,2017,10.0,0,PA
2582,6964.0,55.47659,11.88043,2017,32.0,0,PA
1264,4077.0,55.68327,11.28445,2017,9.0,0,PA
2037,1910.0,56.07804,9.56194,2017,90.0,0,PA
1191,1162.0,50.784923,15.725205,2018,797.0,0,PA
2439,9465.0,55.10953,14.90023,2019,124.0,0,PA
3919,4105.0,52.49799,6.525294,2020,10.0,0,PA
243,5189.0,55.63705,8.25602,2019,10.0,0,PA
3014,4499.0,44.311934,4.160367,2019,258.0,0,PA
1004,8751.0,51.663261,3.97967,2018,8.0,0,PA
1186,6788.0,52.03088,6.079629,2018,22.0,0,PA
970,8751.0,43.068574,-2.758823,2017,363.0,0,PA
4469,178.0,51.597544,5.048497,2017,7.0,0,PA
2900,2777.0,56.44851,8.82778,2017,52.0,0,PA
1393,6491.0,56.04368,10.14232,2019,68.0,0,PA
2092,8784.0,55.39725,8.40412,2018,6.0,0,PA
3962,6874.0,55.85651,9.06332,2019,44.0,0,PA
2334,10385.0,55.62158,9.25575,2019,31.0,0,PA
769,5071.0,52.201625,5.858134,2020,41.0,0,PA
4231,2025.0,42.397805,19.304889,2019,61.0,0,PA
4414,5189.0,44.40611,4.17074,2019,142.0,0,PA
3251,4640.0,42.45683,19.24218,2020,91.0,0,PA
324,4105.0,43.50563,-0.40259,2018,116.0,0,PA
2106,167.0,56.35621,9.98822,2017,48.0,0,PA
1650,581.0,42.749162,3.0315,2018,8.0,0,PA
2436,10904.0,57.33199,10.3653,2017,21.0,0,PA
1682,10520.0,51.868129,5.9126,2019,12.0,0,PA
2482,4483.0,50.062853,17.244911,2021,1398.0,0,PA
3014,10520.0,44.311934,4.160367,2019,258.0,0,PA
2231,2885.0,55.50001,9.09074,2018,34.0,0,PA
3367,1304.0,47.17567,0.38644,2019,78.0,0,PA
3445,1387.0,55.88261,9.43741,2017,50.0,0,PA
1264,9030.0,55.68327,11.28445,2017,9.0,0,PA
2092,10904.0,55.39725,8.40412,2018,6.0,0,PA
744,581.0,55.01803,8.93572,2018,11.0,0,PA
3129,8751.0,56.13054,10.20063,2017,27.0,0,PA
222,2159.0,56.91214,9.88456,2017,6.0,0,PA
2037,981.0,56.07804,9.56194,2017,90.0,0,PA
4211,51.0,55.9631,10.52312,2019,8.0,0,PA
3078,3722.0,46.61743,5.81338,2019,648.0,0,PA
2582,10317.0,55.47659,11.88043,2017,32.0,0,PA
1129,9388.0,55.16014,8.52437,2017,7.0,0,PA
3445,4483.0,55.88261,9.43741,2017,50.0,0,PA
1650,2932.0,42.749162,3.0315,2018,8.0,0,PA
4437,178.0,47.41782,3.71752,2019,322.0,0,PA
4211,2421.0,55.9631,10.52312,2019,8.0,0,PA
2673,4499.0,57.12556,10.23518,2020,11.0,0,PA
664,6788.0,51.182415,6.128132,2017,51.0,0,PA
1191,2932.0,50.784923,15.725205,2018,797.0,0,PA
2582,10218.0,55.47659,11.88043,2017,32.0,0,PA
2231,540.0,55.50001,9.09074,2018,34.0,0,PA
2037,4077.0,56.07804,9.56194,2017,90.0,0,PA
4437,9465.0,47.41782,3.71752,2019,322.0,0,PA
324,2921.0,43.50563,-0.40259,2018,116.0,0,PA
2439,1092.0,55.10953,14.90023,2019,124.0,0,PA
2106,694.0,56.35621,9.98822,2017,48.0,0,PA
2015,5542.0,44.47449,4.37398,2019,158.0,0,PA
2673,10896.0,57.12556,10.23518,2020,11.0,0,PA
3078,4105.0,46.61743,5.81338,2019,648.0,0,PA
2900,10998.0,56.44851,8.82778,2017,52.0,0,PA
3930,8983.0,57.00576,8.9157,2019,7.0,0,PA
1129,10317.0,55.16014,8.52437,2017,7.0,0,PA
2641,694.0,51.69138,6.022647,2017,9.0,0,PA
744,6788.0,55.01803,8.93572,2018,11.0,0,PA
410,694.0,47.21759,5.61448,2019,219.0,0,PA
1972,2799.0,43.567651,3.958843,2020,6.0,0,PA
1393,981.0,56.04368,10.14232,2019,68.0,0,PA
980,5386.0,55.22326,14.81275,2020,89.0,0,PA
2472,2386.0,43.259381,3.141879,2019,9.0,0,PA
4469,146.0,51.597544,5.048497,2017,7.0,0,PA
970,4077.0,43.068574,-2.758823,2017,363.0,0,PA
2439,540.0,55.10953,14.90023,2019,124.0,0,PA
1218,9028.0,47.76724,2.71272,2018,138.0,0,PA
2673,3275.0,57.12556,10.23518,2020,11.0,0,PA
4242,5189.0,55.11561,14.81145,2019,74.0,0,PA
590,2885.0,51.601834,5.028387,2017,7.0,0,PA
243,476.0,55.63705,8.25602,2019,10.0,0,PA
729,146.0,56.16033,8.45,2019,26.0,0,PA
2092,1092.0,55.39725,8.40412,2018,6.0,0,PA
1393,1304.0,56.04368,10.14232,2019,68.0,0,PA
2830,2799.0,56.18004,9.66595,2020,33.0,0,PA
324,4640.0,43.50563,-0.40259,2018,116.0,0,PA
391,1162.0,52.77224,6.396106,2017,7.0,0,PA
863,3722.0,52.371716,5.692409,2017,8.0,0,PA
1741,4077.0,43.433207,4.991745,2018,41.0,0,PA
2482,433.0,50.062853,17.244911,2021,1398.0,0,PA
2472,6079.0,43.259381,3.141879,2019,9.0,0,PA
2436,3067.0,57.33199,10.3653,2017,21.0,0,PA
2439,4499.0,55.10953,14.90023,2019,124.0,0,PA
2037,9669.0,56.07804,9.56194,2017,90.0,0,PA
2436,9030.0,57.33199,10.3653,2017,21.0,0,PA
212,10904.0,43.134956,3.099038,2021,47.0,0,PA
769,581.0,52.201625,5.858134,2020,41.0,0,PA
3145,2799.0,55.84794,9.5015,2018,50.0,0,PA
4061,129.0,57.40138,9.77109,2018,9.0,0,PA
1682,9253.0,51.868129,5.9126,2019,12.0,0,PA
841,963.0,55.75163,8.29263,2018,8.0,0,PA
1972,11157.0,43.567651,3.958843,2020,6.0,0,PA
607,2852.0,57.69337,10.48874,2017,7.0,0,PA
1650,167.0,42.749162,3.0315,2018,8.0,0,PA
2599,2932.0,37.96902,12.064775,2020,225.0,0,PA
779,5189.0,47.64019,1.70039,2019,104.0,0,PA
1004,2921.0,51.663261,3.97967,2018,8.0,0,PA
1981,10896.0,50.90085,4.07101,2019,8.0,0,PA
3919,1387.0,52.49799,6.525294,2020,10.0,0,PA
2808,8784.0,55.09262,12.09828,2019,6.0,0,PA
1393,4640.0,56.04368,10.14232,2019,68.0,0,PA
1004,6574.0,51.663261,3.97967,2018,8.0,0,PA
4061,146.0,57.40138,9.77109,2018,9.0,0,PA
863,4530.0,52.371716,5.692409,2017,8.0,0,PA
2808,4483.0,55.09262,12.09828,2019,6.0,0,PA
3367,6964.0,47.17567,0.38644,2019,78.0,0,PA
1682,7760.0,51.868129,5.9126,2019,12.0,0,PA
4016,6574.0,56.5947,9.92038,2017,12.0,0,PA
1149,4640.0,55.70831,9.63799,2017,6.0,0,PA
2439,10218.0,55.10953,14.90023,2019,124.0,0,PA
3962,4640.0,55.85651,9.06332,2019,44.0,0,PA
1573,3935.0,55.96872,11.37761,2018,4.0,0,PA
2705,10223.0,56.08675,9.53859,2018,105.0,0,PA
2582,10896.0,55.47659,11.88043,2017,32.0,0,PA
2844,982.0,47.78141,6.55778,2017,437.0,0,PA
1573,9647.0,55.96872,11.37761,2018,4.0,0,PA
3367,11157.0,47.17567,0.38644,2019,78.0,0,PA
3782,6874.0,51.577357,9.844233,2017,204.0,0,PA
2272,4483.0,55.19056,9.61948,2019,3.0,0,PA
3163,9921.0,48.58143,-3.03003,2017,110.0,0,PA
3803,9028.0,56.17951,8.94298,2018,54.0,0,PA
2041,4638.0,56.00178,9.16692,2019,38.0,0,PA
1682,963.0,51.868129,5.9126,2019,12.0,0,PA
4414,11193.0,44.40611,4.17074,2019,142.0,0,PA
590,6964.0,51.601834,5.028387,2017,7.0,0,PA
2106,9816.0,56.35621,9.98822,2017,48.0,0,PA
2092,7760.0,55.39725,8.40412,2018,6.0,0,PA
2015,5189.0,44.47449,4.37398,2019,158.0,0,PA
3394,5804.0,57.51754,9.88012,2019,5.0,0,PA
2334,167.0,55.62158,9.25575,2019,31.0,0,PA
3129,9921.0,56.13054,10.20063,2017,27.0,0,PA
3097,1795.0,47.5763,0.69084,2017,153.0,0,PA
1386,10896.0,56.02082,9.1723,2019,46.0,0,PA
2272,3451.0,55.19056,9.61948,2019,3.0,0,PA
2641,2421.0,51.69138,6.022647,2017,9.0,0,PA
3445,6848.0,55.88261,9.43741,2017,50.0,0,PA
4437,1162.0,47.41782,3.71752,2019,322.0,0,PA
2472,6962.0,43.259381,3.141879,2019,9.0,0,PA
3260,8208.0,55.81028,12.20895,2019,45.0,0,PA
3251,6574.0,42.45683,19.24218,2020,91.0,0,PA
3129,4638.0,56.13054,10.20063,2017,27.0,0,PA
2641,2025.0,51.69138,6.022647,2017,9.0,0,PA
729,6962.0,56.16033,8.45,2019,26.0,0,PA
3145,9669.0,55.84794,9.5015,2018,50.0,0,PA
1218,9921.0,47.76724,2.71272,2018,138.0,0,PA
1789,5189.0,56.05824,9.62445,2017,25.0,0,PA
2641,6643.0,51.69138,6.022647,2017,9.0,0,PA
2384,146.0,44.92491,2.13651,2017,657.0,0,PA
2472,5900.0,43.259381,3.141879,2019,9.0,0,PA
2641,9892.0,51.69138,6.022647,2017,9.0,0,PA
841,433.0,55.75163,8.29263,2018,8.0,0,PA
222,5398.0,56.91214,9.88456,2017,6.0,0,PA
3145,2159.0,55.84794,9.5015,2018,50.0,0,PA
1218,3227.0,47.76724,2.71272,2018,138.0,0,PA
212,581.0,43.134956,3.099038,2021,47.0,0,PA
2641,2159.0,51.69138,6.022647,2017,9.0,0,PA
3740,9647.0,56.03506,12.40318,2019,17.0,0,PA
2018,10317.0,55.26805,14.76155,2018,69.0,0,PA
2900,9465.0,56.44851,8.82778,2017,52.0,0,PA
2641,9024.0,51.69138,6.022647,2017,9.0,0,PA
4437,6964.0,47.41782,3.71752,2019,322.0,0,PA
2582,4640.0,55.47659,11.88043,2017,32.0,0,PA
4414,6079.0,44.40611,4.17074,2019,142.0,0,PA
1129,4077.0,55.16014,8.52437,2017,7.0,0,PA
878,10904.0,43.542,5.71258,2021,490.0,0,PA
3930,2421.0,57.00576,8.9157,2019,7.0,0,PA
1004,9647.0,51.663261,3.97967,2018,8.0,0,PA
1650,5189.0,42.749162,3.0315,2018,8.0,0,PA
2582,581.0,55.47659,11.88043,2017,32.0,0,PA
4210,694.0,55.31917,10.35217,2019,27.0,0,PA
2439,2885.0,55.10953,14.90023,2019,124.0,0,PA
4242,5764.0,55.11561,14.81145,2019,74.0,0,PA
1393,3067.0,56.04368,10.14232,2019,68.0,0,PA
3930,7760.0,57.00576,8.9157,2019,7.0,0,PA
4399,8151.0,52.046037,5.70364,2020,29.0,0,PA
607,11195.0,57.69337,10.48874,2017,7.0,0,PA
3962,6208.0,55.85651,9.06332,2019,44.0,0,PA
2808,2921.0,55.09262,12.09828,2019,6.0,0,PA
2900,8208.0,56.44851,8.82778,2017,52.0,0,PA
410,10520.0,47.21759,5.61448,2019,219.0,0,PA
391,6964.0,52.77224,6.396106,2017,7.0,0,PA
3260,4530.0,55.81028,12.20895,2019,45.0,0,PA
2231,9892.0,55.50001,9.09074,2018,34.0,0,PA
1650,10218.0,42.749162,3.0315,2018,8.0,0,PA
212,8983.0,43.134956,3.099038,2021,47.0,0,PA
1981,51.0,50.90085,4.07101,2019,8.0,0,PA
1682,9669.0,51.868129,5.9126,2019,12.0,0,PA
4231,5900.0,42.397805,19.304889,2019,61.0,0,PA
2106,9647.0,56.35621,9.98822,2017,48.0,0,PA
1573,4105.0,55.96872,11.37761,2018,4.0,0,PA
324,4758.0,43.50563,-0.40259,2018,116.0,0,PA
3803,476.0,56.17951,8.94298,2018,54.0,0,PA
2900,10218.0,56.44851,8.82778,2017,52.0,0,PA
1149,254.0,55.70831,9.63799,2017,6.0,0,PA
3547,4758.0,55.68965,9.61588,2018,46.0,0,PA
2830,3662.0,56.18004,9.66595,2020,33.0,0,PA
2705,2474.0,56.08675,9.53859,2018,105.0,0,PA
2106,4530.0,56.35621,9.98822,2017,48.0,0,PA
4414,3067.0,44.40611,4.17074,2019,142.0,0,PA
3445,7760.0,55.88261,9.43741,2017,50.0,0,PA
4211,8208.0,55.9631,10.52312,2019,8.0,0,PA
2018,9388.0,55.26805,14.76155,2018,69.0,0,PA
2599,6874.0,37.96902,12.064775,2020,225.0,0,PA
391,6079.0,52.77224,6.396106,2017,7.0,0,PA
3251,3275.0,42.45683,19.24218,2020,91.0,0,PA
2231,6574.0,55.50001,9.09074,2018,34.0,0,PA
1386,4638.0,56.02082,9.1723,2019,46.0,0,PA
3097,146.0,47.5763,0.69084,2017,153.0,0,PA
2482,1092.0,50.062853,17.244911,2021,1398.0,0,PA
2163,3662.0,52.792562,6.437553,2017,10.0,0,PA
3163,51.0,48.58143,-3.03003,2017,110.0,0,PA
607,2777.0,57.69337,10.48874,2017,7.0,0,PA
3129,9892.0,56.13054,10.20063,2017,27.0,0,PA
324,6962.0,43.50563,-0.40259,2018,116.0,0,PA
3014,2474.0,44.311934,4.160367,2019,258.0,0,PA
1741,10223.0,43.433207,4.991745,2018,41.0,0,PA
2231,3275.0,55.50001,9.09074,2018,34.0,0,PA
2015,10520.0,44.47449,4.37398,2019,158.0,0,PA
3251,981.0,42.45683,19.24218,2020,91.0,0,PA
980,1888.0,55.22326,14.81275,2020,89.0,0,PA
4308,8983.0,55.50377,9.10259,2018,36.0,0,PA
1129,9458.0,55.16014,8.52437,2017,7.0,0,PA
1910,9921.0,54.91366,12.04873,2018,1.0,0,PA
4231,4077.0,42.397805,19.304889,2019,61.0,0,PA
1573,5189.0,55.96872,11.37761,2018,4.0,0,PA
4061,6079.0,57.40138,9.77109,2018,9.0,0,PA
3803,2421.0,56.17951,8.94298,2018,54.0,0,PA
878,3935.0,43.542,5.71258,2021,490.0,0,PA
3930,981.0,57.00576,8.9157,2019,7.0,0,PA
664,10904.0,51.182415,6.128132,2017,51.0,0,PA
4016,5764.0,56.5947,9.92038,2017,12.0,0,PA
1910,982.0,54.91366,12.04873,2018,1.0,0,PA
744,9253.0,55.01803,8.93572,2018,11.0,0,PA
2163,9030.0,52.792562,6.437553,2017,10.0,0,PA
1789,6788.0,56.05824,9.62445,2017,25.0,0,PA
2018,8751.0,55.26805,14.76155,2018,69.0,0,PA
2808,5384.0,55.09262,12.09828,2019,6.0,0,PA
3476,9030.0,51.681329,3.76813,2017,8.0,0,PA
2966,3275.0,55.42935,9.98204,2018,17.0,0,PA
2041,1092.0,56.00178,9.16692,2019,38.0,0,PA
1573,963.0,55.96872,11.37761,2018,4.0,0,PA
2734,1162.0,47.1863,3.5004,2017,340.0,0,PA
1981,982.0,50.90085,4.07101,2019,8.0,0,PA
3251,3451.0,42.45683,19.24218,2020,91.0,0,PA
2966,6964.0,55.42935,9.98204,2018,17.0,0,PA
2472,4758.0,43.259381,3.141879,2019,9.0,0,PA
212,10998.0,43.134956,3.099038,2021,47.0,0,PA
970,2852.0,43.068574,-2.758823,2017,363.0,0,PA
2041,9921.0,56.00178,9.16692,2019,38.0,0,PA
2830,4638.0,56.18004,9.66595,2020,33.0,0,PA
4061,5189.0,57.40138,9.77109,2018,9.0,0,PA
3782,1092.0,51.577357,9.844233,2017,204.0,0,PA
3782,146.0,51.577357,9.844233,2017,204.0,0,PA
2436,10896.0,57.33199,10.3653,2017,21.0,0,PA
2844,10317.0,47.78141,6.55778,2017,437.0,0,PA
2106,10274.0,56.35621,9.98822,2017,48.0,0,PA
2673,3227.0,57.12556,10.23518,2020,11.0,0,PA
4308,2474.0,55.50377,9.10259,2018,36.0,0,PA
2582,6079.0,55.47659,11.88043,2017,32.0,0,PA
3145,5804.0,55.84794,9.5015,2018,50.0,0,PA
3145,6874.0,55.84794,9.5015,2018,50.0,0,PA
4211,9921.0,55.9631,10.52312,2019,8.0,0,PA
779,4483.0,47.64019,1.70039,2019,104.0,0,PA
2163,9253.0,52.792562,6.437553,2017,10.0,0,PA
2844,1092.0,47.78141,6.55778,2017,437.0,0,PA
2627,10998.0,43.395883,22.683389,2020,2007.0,0,PA
222,6788.0,56.91214,9.88456,2017,6.0,0,PA
4437,10998.0,47.41782,3.71752,2019,322.0,0,PA
2844,51.0,47.78141,6.55778,2017,437.0,0,PA
4242,9921.0,55.11561,14.81145,2019,74.0,0,PA
2163,6331.0,52.792562,6.437553,2017,10.0,0,PA
3930,7957.0,57.00576,8.9157,2019,7.0,0,PA
2384,11195.0,44.92491,2.13651,2017,657.0,0,PA
744,3722.0,55.01803,8.93572,2018,11.0,0,PA
2106,51.0,56.35621,9.98822,2017,48.0,0,PA
2334,476.0,55.62158,9.25575,2019,31.0,0,PA
3547,3662.0,55.68965,9.61588,2018,46.0,0,PA
3782,1888.0,51.577357,9.844233,2017,204.0,0,PA
391,2159.0,52.77224,6.396106,2017,7.0,0,PA
2037,7760.0,56.07804,9.56194,2017,90.0,0,PA
333,8751.0,45.80643,-0.51736,2017,84.0,0,PA
1981,2921.0,50.90085,4.07101,2019,8.0,0,PA
1573,7957.0,55.96872,11.37761,2018,4.0,0,PA
2015,5386.0,44.47449,4.37398,2019,158.0,0,PA
333,5386.0,45.80643,-0.51736,2017,84.0,0,PA
1910,6874.0,54.91366,12.04873,2018,1.0,0,PA
2037,5384.0,56.07804,9.56194,2017,90.0,0,PA
222,5764.0,56.91214,9.88456,2017,6.0,0,PA
841,5764.0,55.75163,8.29263,2018,8.0,0,PA
222,5900.0,56.91214,9.88456,2017,6.0,0,PA
3476,10223.0,51.681329,3.76813,2017,8.0,0,PA
3129,6874.0,56.13054,10.20063,2017,27.0,0,PA
772,9458.0,56.23962,9.91423,2017,73.0,0,PA
863,3451.0,52.371716,5.692409,2017,8.0,0,PA
1886,6848.0,51.862976,5.993362,2019,8.0,0,PA
212,9816.0,43.134956,3.099038,2021,47.0,0,PA
2272,11195.0,55.19056,9.61948,2019,3.0,0,PA
222,8784.0,56.91214,9.88456,2017,6.0,0,PA
3145,3275.0,55.84794,9.5015,2018,50.0,0,PA
3740,9458.0,56.03506,12.40318,2019,17.0,0,PA
3367,4638.0,47.17567,0.38644,2019,78.0,0,PA
3394,254.0,57.51754,9.88012,2019,5.0,0,PA
3930,10904.0,57.00576,8.9157,2019,7.0,0,PA
